subject,PCR,uniqueseq,count,freq
70,S4F_S5R,S4F_S5R.67,0,0
71,S4F_S5R,S4F_S5R.67,0,0
72,S4F_S5R,S4F_S5R.67,0,0
73,S4F_S5R,S4F_S5R.67,0,0
74,S4F_S5R,S4F_S5R.67,0,0
75,S4F_S5R,S4F_S5R.67,0,0
76,S4F_S5R,S4F_S5R.67,0,0
77,S4F_S5R,S4F_S5R.67,0,0
78,S4F_S5R,S4F_S5R.67,0,0
79,S4F_S5R,S4F_S5R.67,0,0
8,S4F_S5R,S4F_S5R.67,0,0
80,S4F_S5R,S4F_S5R.67,0,0
81,S4F_S5R,S4F_S5R.67,0,0
82,S4F_S5R,S4F_S5R.67,0,0
84,S4F_S5R,S4F_S5R.67,0,0
85,S4F_S5R,S4F_S5R.67,0,0
87,S4F_S5R,S4F_S5R.67,0,0
90,S4F_S5R,S4F_S5R.67,0,0
91,S4F_S5R,S4F_S5R.67,0,0
92,S4F_S5R,S4F_S5R.67,0,0
93,S4F_S5R,S4F_S5R.67,0,0
95,S4F_S5R,S4F_S5R.67,0,0
10,S4F_S5R,S4F_S5R.68,0,0
12,S4F_S5R,S4F_S5R.68,0,0
13,S4F_S5R,S4F_S5R.68,0,0
15,S4F_S5R,S4F_S5R.68,0,0
16,S4F_S5R,S4F_S5R.68,0,0
17,S4F_S5R,S4F_S5R.68,0,0
18,S4F_S5R,S4F_S5R.68,0,0
19,S4F_S5R,S4F_S5R.68,0,0
2,S4F_S5R,S4F_S5R.68,0,0
20,S4F_S5R,S4F_S5R.68,0,0
21,S4F_S5R,S4F_S5R.68,0,0
23,S4F_S5R,S4F_S5R.68,0,0
24,S4F_S5R,S4F_S5R.68,0,0
25,S4F_S5R,S4F_S5R.68,0,0
26,S4F_S5R,S4F_S5R.68,0,0
27,S4F_S5R,S4F_S5R.68,0,0
28,S4F_S5R,S4F_S5R.68,0,0
29,S4F_S5R,S4F_S5R.68,0,0
30,S4F_S5R,S4F_S5R.68,0,0
31,S4F_S5R,S4F_S5R.68,0,0
32,S4F_S5R,S4F_S5R.68,0,0
34,S4F_S5R,S4F_S5R.68,0,0
36,S4F_S5R,S4F_S5R.68,0,0
37,S4F_S5R,S4F_S5R.68,0,0
38,S4F_S5R,S4F_S5R.68,0,0
39,S4F_S5R,S4F_S5R.68,0,0
4,S4F_S5R,S4F_S5R.68,0,0
40,S4F_S5R,S4F_S5R.68,0,0
42,S4F_S5R,S4F_S5R.68,0,0
44,S4F_S5R,S4F_S5R.68,0,0
45,S4F_S5R,S4F_S5R.68,0,0
46,S4F_S5R,S4F_S5R.68,0,0
47,S4F_S5R,S4F_S5R.68,0,0
48,S4F_S5R,S4F_S5R.68,0,0
49,S4F_S5R,S4F_S5R.68,0,0
5,S4F_S5R,S4F_S5R.68,0,0
50,S4F_S5R,S4F_S5R.68,0,0
51,S4F_S5R,S4F_S5R.68,0,0
52,S4F_S5R,S4F_S5R.68,0,0
53,S4F_S5R,S4F_S5R.68,0,0
54,S4F_S5R,S4F_S5R.68,0,0
55,S4F_S5R,S4F_S5R.68,0,0
56,S4F_S5R,S4F_S5R.68,0,0
57,S4F_S5R,S4F_S5R.68,0,0
58,S4F_S5R,S4F_S5R.68,0,0
59,S4F_S5R,S4F_S5R.68,0,0
6,S4F_S5R,S4F_S5R.68,0,0
60,S4F_S5R,S4F_S5R.68,0,0
61,S4F_S5R,S4F_S5R.68,0,0
62,S4F_S5R,S4F_S5R.68,0,0
63,S4F_S5R,S4F_S5R.68,0,0
66,S4F_S5R,S4F_S5R.68,0,0
67,S4F_S5R,S4F_S5R.68,0,0
68,S4F_S5R,S4F_S5R.68,0,0
69,S4F_S5R,S4F_S5R.68,0,0
7,S4F_S5R,S4F_S5R.68,0,0
70,S4F_S5R,S4F_S5R.68,0,0
71,S4F_S5R,S4F_S5R.68,0,0
72,S4F_S5R,S4F_S5R.68,0,0
73,S4F_S5R,S4F_S5R.68,0,0
74,S4F_S5R,S4F_S5R.68,0,0
75,S4F_S5R,S4F_S5R.68,0,0
76,S4F_S5R,S4F_S5R.68,0,0
77,S4F_S5R,S4F_S5R.68,0,0
78,S4F_S5R,S4F_S5R.68,0,0
79,S4F_S5R,S4F_S5R.68,0,0
8,S4F_S5R,S4F_S5R.68,0,0
80,S4F_S5R,S4F_S5R.68,0,0
81,S4F_S5R,S4F_S5R.68,0,0
82,S4F_S5R,S4F_S5R.68,0,0
84,S4F_S5R,S4F_S5R.68,0,0
85,S4F_S5R,S4F_S5R.68,0,0
87,S4F_S5R,S4F_S5R.68,0,0
90,S4F_S5R,S4F_S5R.68,19,0.38391594261467
91,S4F_S5R,S4F_S5R.68,0,0
92,S4F_S5R,S4F_S5R.68,0,0
93,S4F_S5R,S4F_S5R.68,0,0
95,S4F_S5R,S4F_S5R.68,0,0
10,S4F_S5R,S4F_S5R.69,0,0
12,S4F_S5R,S4F_S5R.69,0,0
13,S4F_S5R,S4F_S5R.69,0,0
15,S4F_S5R,S4F_S5R.69,0,0
16,S4F_S5R,S4F_S5R.69,0,0
17,S4F_S5R,S4F_S5R.69,0,0
18,S4F_S5R,S4F_S5R.69,0,0
19,S4F_S5R,S4F_S5R.69,0,0
2,S4F_S5R,S4F_S5R.69,0,0
20,S4F_S5R,S4F_S5R.69,0,0
21,S4F_S5R,S4F_S5R.69,0,0
23,S4F_S5R,S4F_S5R.69,0,0
24,S4F_S5R,S4F_S5R.69,0,0
25,S4F_S5R,S4F_S5R.69,0,0
26,S4F_S5R,S4F_S5R.69,0,0
27,S4F_S5R,S4F_S5R.69,0,0
28,S4F_S5R,S4F_S5R.69,0,0
29,S4F_S5R,S4F_S5R.69,0,0
30,S4F_S5R,S4F_S5R.69,0,0
31,S4F_S5R,S4F_S5R.69,1,0.0101853738032186
32,S4F_S5R,S4F_S5R.69,0,0
34,S4F_S5R,S4F_S5R.69,0,0
36,S4F_S5R,S4F_S5R.69,0,0
37,S4F_S5R,S4F_S5R.69,1,0.0233918128654971
38,S4F_S5R,S4F_S5R.69,0,0
39,S4F_S5R,S4F_S5R.69,0,0
4,S4F_S5R,S4F_S5R.69,0,0
40,S4F_S5R,S4F_S5R.69,0,0
42,S4F_S5R,S4F_S5R.69,0,0
44,S4F_S5R,S4F_S5R.69,0,0
45,S4F_S5R,S4F_S5R.69,0,0
46,S4F_S5R,S4F_S5R.69,0,0
47,S4F_S5R,S4F_S5R.69,0,0
48,S4F_S5R,S4F_S5R.69,0,0
49,S4F_S5R,S4F_S5R.69,0,0
5,S4F_S5R,S4F_S5R.69,0,0
50,S4F_S5R,S4F_S5R.69,0,0
51,S4F_S5R,S4F_S5R.69,4,0.148698884758364
52,S4F_S5R,S4F_S5R.69,0,0
53,S4F_S5R,S4F_S5R.69,0,0
54,S4F_S5R,S4F_S5R.69,0,0
55,S4F_S5R,S4F_S5R.69,0,0
56,S4F_S5R,S4F_S5R.69,0,0
57,S4F_S5R,S4F_S5R.69,0,0
58,S4F_S5R,S4F_S5R.69,0,0
59,S4F_S5R,S4F_S5R.69,0,0
6,S4F_S5R,S4F_S5R.69,0,0
60,S4F_S5R,S4F_S5R.69,0,0
61,S4F_S5R,S4F_S5R.69,0,0
62,S4F_S5R,S4F_S5R.69,0,0
63,S4F_S5R,S4F_S5R.69,0,0
66,S4F_S5R,S4F_S5R.69,0,0
67,S4F_S5R,S4F_S5R.69,0,0
68,S4F_S5R,S4F_S5R.69,0,0
69,S4F_S5R,S4F_S5R.69,0,0
7,S4F_S5R,S4F_S5R.69,0,0
70,S4F_S5R,S4F_S5R.69,1,0.013598041881969
71,S4F_S5R,S4F_S5R.69,0,0
72,S4F_S5R,S4F_S5R.69,1,0.0435540069686411
73,S4F_S5R,S4F_S5R.69,0,0
74,S4F_S5R,S4F_S5R.69,0,0
75,S4F_S5R,S4F_S5R.69,0,0
76,S4F_S5R,S4F_S5R.69,0,0
77,S4F_S5R,S4F_S5R.69,0,0
78,S4F_S5R,S4F_S5R.69,1,0.0182615047479912
79,S4F_S5R,S4F_S5R.69,0,0
8,S4F_S5R,S4F_S5R.69,0,0
80,S4F_S5R,S4F_S5R.69,0,0
81,S4F_S5R,S4F_S5R.69,0,0
82,S4F_S5R,S4F_S5R.69,0,0
84,S4F_S5R,S4F_S5R.69,0,0
85,S4F_S5R,S4F_S5R.69,0,0
87,S4F_S5R,S4F_S5R.69,0,0
90,S4F_S5R,S4F_S5R.69,5,0.101030511214387
91,S4F_S5R,S4F_S5R.69,0,0
92,S4F_S5R,S4F_S5R.69,0,0
93,S4F_S5R,S4F_S5R.69,0,0
95,S4F_S5R,S4F_S5R.69,0,0
10,S4F_S5R,S4F_S5R.70,0,0
12,S4F_S5R,S4F_S5R.70,0,0
13,S4F_S5R,S4F_S5R.70,0,0
15,S4F_S5R,S4F_S5R.70,0,0
16,S4F_S5R,S4F_S5R.70,0,0
17,S4F_S5R,S4F_S5R.70,0,0
18,S4F_S5R,S4F_S5R.70,0,0
19,S4F_S5R,S4F_S5R.70,0,0
2,S4F_S5R,S4F_S5R.70,0,0
20,S4F_S5R,S4F_S5R.70,0,0
21,S4F_S5R,S4F_S5R.70,0,0
23,S4F_S5R,S4F_S5R.70,0,0
24,S4F_S5R,S4F_S5R.70,0,0
25,S4F_S5R,S4F_S5R.70,0,0
26,S4F_S5R,S4F_S5R.70,0,0
27,S4F_S5R,S4F_S5R.70,0,0
28,S4F_S5R,S4F_S5R.70,0,0
29,S4F_S5R,S4F_S5R.70,0,0
30,S4F_S5R,S4F_S5R.70,0,0
31,S4F_S5R,S4F_S5R.70,0,0
32,S4F_S5R,S4F_S5R.70,1,0.0380228136882129
34,S4F_S5R,S4F_S5R.70,0,0
36,S4F_S5R,S4F_S5R.70,0,0
37,S4F_S5R,S4F_S5R.70,0,0
38,S4F_S5R,S4F_S5R.70,0,0
39,S4F_S5R,S4F_S5R.70,1,0.0272628135223555
4,S4F_S5R,S4F_S5R.70,0,0
40,S4F_S5R,S4F_S5R.70,0,0
42,S4F_S5R,S4F_S5R.70,0,0
44,S4F_S5R,S4F_S5R.70,0,0
45,S4F_S5R,S4F_S5R.70,0,0
46,S4F_S5R,S4F_S5R.70,0,0
47,S4F_S5R,S4F_S5R.70,0,0
48,S4F_S5R,S4F_S5R.70,0,0
49,S4F_S5R,S4F_S5R.70,0,0
5,S4F_S5R,S4F_S5R.70,0,0
50,S4F_S5R,S4F_S5R.70,0,0
51,S4F_S5R,S4F_S5R.70,0,0
52,S4F_S5R,S4F_S5R.70,0,0
53,S4F_S5R,S4F_S5R.70,0,0
54,S4F_S5R,S4F_S5R.70,0,0
55,S4F_S5R,S4F_S5R.70,0,0
56,S4F_S5R,S4F_S5R.70,0,0
57,S4F_S5R,S4F_S5R.70,0,0
58,S4F_S5R,S4F_S5R.70,0,0
59,S4F_S5R,S4F_S5R.70,0,0
6,S4F_S5R,S4F_S5R.70,0,0
60,S4F_S5R,S4F_S5R.70,0,0
61,S4F_S5R,S4F_S5R.70,0,0
62,S4F_S5R,S4F_S5R.70,0,0
63,S4F_S5R,S4F_S5R.70,0,0
66,S4F_S5R,S4F_S5R.70,0,0
67,S4F_S5R,S4F_S5R.70,0,0
68,S4F_S5R,S4F_S5R.70,0,0
69,S4F_S5R,S4F_S5R.70,0,0
7,S4F_S5R,S4F_S5R.70,0,0
70,S4F_S5R,S4F_S5R.70,0,0
71,S4F_S5R,S4F_S5R.70,0,0
72,S4F_S5R,S4F_S5R.70,0,0
73,S4F_S5R,S4F_S5R.70,0,0
74,S4F_S5R,S4F_S5R.70,0,0
75,S4F_S5R,S4F_S5R.70,0,0
76,S4F_S5R,S4F_S5R.70,0,0
77,S4F_S5R,S4F_S5R.70,0,0
78,S4F_S5R,S4F_S5R.70,0,0
79,S4F_S5R,S4F_S5R.70,3,0.0322026620867325
8,S4F_S5R,S4F_S5R.70,0,0
80,S4F_S5R,S4F_S5R.70,0,0
81,S4F_S5R,S4F_S5R.70,0,0
82,S4F_S5R,S4F_S5R.70,1,0.0112044817927171
84,S4F_S5R,S4F_S5R.70,0,0
85,S4F_S5R,S4F_S5R.70,0,0
87,S4F_S5R,S4F_S5R.70,0,0
90,S4F_S5R,S4F_S5R.70,0,0
91,S4F_S5R,S4F_S5R.70,0,0
92,S4F_S5R,S4F_S5R.70,0,0
93,S4F_S5R,S4F_S5R.70,0,0
95,S4F_S5R,S4F_S5R.70,0,0
10,S4F_S5R,S4F_S5R.72,0,0
12,S4F_S5R,S4F_S5R.72,0,0
13,S4F_S5R,S4F_S5R.72,0,0
15,S4F_S5R,S4F_S5R.72,0,0
16,S4F_S5R,S4F_S5R.72,0,0
17,S4F_S5R,S4F_S5R.72,0,0
18,S4F_S5R,S4F_S5R.72,0,0
19,S4F_S5R,S4F_S5R.72,0,0
2,S4F_S5R,S4F_S5R.72,0,0
20,S4F_S5R,S4F_S5R.72,0,0
21,S4F_S5R,S4F_S5R.72,0,0
23,S4F_S5R,S4F_S5R.72,0,0
24,S4F_S5R,S4F_S5R.72,0,0
25,S4F_S5R,S4F_S5R.72,0,0
26,S4F_S5R,S4F_S5R.72,0,0
27,S4F_S5R,S4F_S5R.72,0,0
28,S4F_S5R,S4F_S5R.72,0,0
29,S4F_S5R,S4F_S5R.72,0,0
30,S4F_S5R,S4F_S5R.72,0,0
31,S4F_S5R,S4F_S5R.72,0,0
32,S4F_S5R,S4F_S5R.72,0,0
34,S4F_S5R,S4F_S5R.72,0,0
36,S4F_S5R,S4F_S5R.72,0,0
37,S4F_S5R,S4F_S5R.72,0,0
38,S4F_S5R,S4F_S5R.72,0,0
39,S4F_S5R,S4F_S5R.72,0,0
4,S4F_S5R,S4F_S5R.72,0,0
40,S4F_S5R,S4F_S5R.72,0,0
42,S4F_S5R,S4F_S5R.72,0,0
44,S4F_S5R,S4F_S5R.72,0,0
45,S4F_S5R,S4F_S5R.72,0,0
46,S4F_S5R,S4F_S5R.72,0,0
47,S4F_S5R,S4F_S5R.72,0,0
48,S4F_S5R,S4F_S5R.72,0,0
49,S4F_S5R,S4F_S5R.72,0,0
5,S4F_S5R,S4F_S5R.72,0,0
50,S4F_S5R,S4F_S5R.72,0,0
51,S4F_S5R,S4F_S5R.72,0,0
52,S4F_S5R,S4F_S5R.72,0,0
53,S4F_S5R,S4F_S5R.72,0,0
54,S4F_S5R,S4F_S5R.72,0,0
55,S4F_S5R,S4F_S5R.72,0,0
56,S4F_S5R,S4F_S5R.72,0,0
57,S4F_S5R,S4F_S5R.72,0,0
58,S4F_S5R,S4F_S5R.72,0,0
59,S4F_S5R,S4F_S5R.72,0,0
6,S4F_S5R,S4F_S5R.72,0,0
60,S4F_S5R,S4F_S5R.72,0,0
61,S4F_S5R,S4F_S5R.72,0,0
62,S4F_S5R,S4F_S5R.72,0,0
63,S4F_S5R,S4F_S5R.72,0,0
66,S4F_S5R,S4F_S5R.72,0,0
67,S4F_S5R,S4F_S5R.72,0,0
68,S4F_S5R,S4F_S5R.72,0,0
69,S4F_S5R,S4F_S5R.72,0,0
7,S4F_S5R,S4F_S5R.72,0,0
70,S4F_S5R,S4F_S5R.72,0,0
71,S4F_S5R,S4F_S5R.72,0,0
72,S4F_S5R,S4F_S5R.72,0,0
73,S4F_S5R,S4F_S5R.72,0,0
74,S4F_S5R,S4F_S5R.72,0,0
75,S4F_S5R,S4F_S5R.72,0,0
76,S4F_S5R,S4F_S5R.72,0,0
77,S4F_S5R,S4F_S5R.72,0,0
78,S4F_S5R,S4F_S5R.72,0,0
79,S4F_S5R,S4F_S5R.72,0,0
8,S4F_S5R,S4F_S5R.72,0,0
80,S4F_S5R,S4F_S5R.72,0,0
81,S4F_S5R,S4F_S5R.72,0,0
82,S4F_S5R,S4F_S5R.72,0,0
84,S4F_S5R,S4F_S5R.72,0,0
85,S4F_S5R,S4F_S5R.72,0,0
87,S4F_S5R,S4F_S5R.72,0,0
90,S4F_S5R,S4F_S5R.72,6,0.121236613457264
91,S4F_S5R,S4F_S5R.72,0,0
92,S4F_S5R,S4F_S5R.72,0,0
93,S4F_S5R,S4F_S5R.72,0,0
95,S4F_S5R,S4F_S5R.72,0,0
10,S4F_S5R,S4F_S5R.74,0,0
12,S4F_S5R,S4F_S5R.74,1,0.0191754554170662
13,S4F_S5R,S4F_S5R.74,0,0
15,S4F_S5R,S4F_S5R.74,0,0
16,S4F_S5R,S4F_S5R.74,1,0.016608536787909
17,S4F_S5R,S4F_S5R.74,0,0
18,S4F_S5R,S4F_S5R.74,0,0
19,S4F_S5R,S4F_S5R.74,0,0
2,S4F_S5R,S4F_S5R.74,0,0
20,S4F_S5R,S4F_S5R.74,0,0
21,S4F_S5R,S4F_S5R.74,0,0
23,S4F_S5R,S4F_S5R.74,0,0
24,S4F_S5R,S4F_S5R.74,0,0
25,S4F_S5R,S4F_S5R.74,0,0
26,S4F_S5R,S4F_S5R.74,0,0
27,S4F_S5R,S4F_S5R.74,0,0
28,S4F_S5R,S4F_S5R.74,0,0
29,S4F_S5R,S4F_S5R.74,0,0
30,S4F_S5R,S4F_S5R.74,0,0
31,S4F_S5R,S4F_S5R.74,0,0
32,S4F_S5R,S4F_S5R.74,0,0
34,S4F_S5R,S4F_S5R.74,0,0
36,S4F_S5R,S4F_S5R.74,0,0
37,S4F_S5R,S4F_S5R.74,0,0
38,S4F_S5R,S4F_S5R.74,0,0
39,S4F_S5R,S4F_S5R.74,0,0
4,S4F_S5R,S4F_S5R.74,2,0.0219466695928893
40,S4F_S5R,S4F_S5R.74,0,0
42,S4F_S5R,S4F_S5R.74,0,0
44,S4F_S5R,S4F_S5R.74,0,0
45,S4F_S5R,S4F_S5R.74,0,0
46,S4F_S5R,S4F_S5R.74,0,0
47,S4F_S5R,S4F_S5R.74,0,0
48,S4F_S5R,S4F_S5R.74,0,0
49,S4F_S5R,S4F_S5R.74,0,0
5,S4F_S5R,S4F_S5R.74,0,0
50,S4F_S5R,S4F_S5R.74,0,0
51,S4F_S5R,S4F_S5R.74,0,0
52,S4F_S5R,S4F_S5R.74,0,0
53,S4F_S5R,S4F_S5R.74,0,0
54,S4F_S5R,S4F_S5R.74,0,0
55,S4F_S5R,S4F_S5R.74,1,0.0529100529100529
56,S4F_S5R,S4F_S5R.74,0,0
57,S4F_S5R,S4F_S5R.74,0,0
58,S4F_S5R,S4F_S5R.74,0,0
59,S4F_S5R,S4F_S5R.74,0,0
6,S4F_S5R,S4F_S5R.74,0,0
60,S4F_S5R,S4F_S5R.74,0,0
61,S4F_S5R,S4F_S5R.74,0,0
62,S4F_S5R,S4F_S5R.74,0,0
63,S4F_S5R,S4F_S5R.74,0,0
66,S4F_S5R,S4F_S5R.74,0,0
67,S4F_S5R,S4F_S5R.74,0,0
68,S4F_S5R,S4F_S5R.74,0,0
69,S4F_S5R,S4F_S5R.74,0,0
7,S4F_S5R,S4F_S5R.74,0,0
70,S4F_S5R,S4F_S5R.74,0,0
71,S4F_S5R,S4F_S5R.74,0,0
72,S4F_S5R,S4F_S5R.74,0,0
73,S4F_S5R,S4F_S5R.74,0,0
74,S4F_S5R,S4F_S5R.74,0,0
75,S4F_S5R,S4F_S5R.74,0,0
76,S4F_S5R,S4F_S5R.74,0,0
77,S4F_S5R,S4F_S5R.74,0,0
78,S4F_S5R,S4F_S5R.74,0,0
79,S4F_S5R,S4F_S5R.74,0,0
8,S4F_S5R,S4F_S5R.74,0,0
80,S4F_S5R,S4F_S5R.74,0,0
81,S4F_S5R,S4F_S5R.74,0,0
82,S4F_S5R,S4F_S5R.74,0,0
84,S4F_S5R,S4F_S5R.74,0,0
85,S4F_S5R,S4F_S5R.74,0,0
87,S4F_S5R,S4F_S5R.74,0,0
90,S4F_S5R,S4F_S5R.74,0,0
91,S4F_S5R,S4F_S5R.74,0,0
92,S4F_S5R,S4F_S5R.74,0,0
93,S4F_S5R,S4F_S5R.74,0,0
95,S4F_S5R,S4F_S5R.74,0,0
10,S4F_S5R,S4F_S5R.75,0,0
12,S4F_S5R,S4F_S5R.75,0,0
13,S4F_S5R,S4F_S5R.75,0,0
15,S4F_S5R,S4F_S5R.75,0,0
16,S4F_S5R,S4F_S5R.75,0,0
17,S4F_S5R,S4F_S5R.75,0,0
18,S4F_S5R,S4F_S5R.75,0,0
19,S4F_S5R,S4F_S5R.75,1,0.0107434464976364
2,S4F_S5R,S4F_S5R.75,0,0
20,S4F_S5R,S4F_S5R.75,0,0
21,S4F_S5R,S4F_S5R.75,0,0
23,S4F_S5R,S4F_S5R.75,0,0
24,S4F_S5R,S4F_S5R.75,0,0
25,S4F_S5R,S4F_S5R.75,0,0
26,S4F_S5R,S4F_S5R.75,0,0
27,S4F_S5R,S4F_S5R.75,0,0
28,S4F_S5R,S4F_S5R.75,7,0.118885869565217
29,S4F_S5R,S4F_S5R.75,0,0
30,S4F_S5R,S4F_S5R.75,0,0
31,S4F_S5R,S4F_S5R.75,0,0
32,S4F_S5R,S4F_S5R.75,0,0
34,S4F_S5R,S4F_S5R.75,0,0
36,S4F_S5R,S4F_S5R.75,0,0
37,S4F_S5R,S4F_S5R.75,0,0
38,S4F_S5R,S4F_S5R.75,0,0
39,S4F_S5R,S4F_S5R.75,0,0
4,S4F_S5R,S4F_S5R.75,1,0.0109733347964446
40,S4F_S5R,S4F_S5R.75,0,0
42,S4F_S5R,S4F_S5R.75,0,0
44,S4F_S5R,S4F_S5R.75,0,0
45,S4F_S5R,S4F_S5R.75,0,0
46,S4F_S5R,S4F_S5R.75,0,0
47,S4F_S5R,S4F_S5R.75,0,0
48,S4F_S5R,S4F_S5R.75,0,0
49,S4F_S5R,S4F_S5R.75,0,0
5,S4F_S5R,S4F_S5R.75,0,0
50,S4F_S5R,S4F_S5R.75,0,0
51,S4F_S5R,S4F_S5R.75,0,0
52,S4F_S5R,S4F_S5R.75,0,0
53,S4F_S5R,S4F_S5R.75,0,0
54,S4F_S5R,S4F_S5R.75,0,0
55,S4F_S5R,S4F_S5R.75,0,0
56,S4F_S5R,S4F_S5R.75,0,0
57,S4F_S5R,S4F_S5R.75,0,0
58,S4F_S5R,S4F_S5R.75,0,0
59,S4F_S5R,S4F_S5R.75,0,0
6,S4F_S5R,S4F_S5R.75,0,0
60,S4F_S5R,S4F_S5R.75,0,0
61,S4F_S5R,S4F_S5R.75,0,0
62,S4F_S5R,S4F_S5R.75,0,0
63,S4F_S5R,S4F_S5R.75,0,0
66,S4F_S5R,S4F_S5R.75,0,0
67,S4F_S5R,S4F_S5R.75,0,0
68,S4F_S5R,S4F_S5R.75,0,0
69,S4F_S5R,S4F_S5R.75,0,0
7,S4F_S5R,S4F_S5R.75,0,0
70,S4F_S5R,S4F_S5R.75,0,0
71,S4F_S5R,S4F_S5R.75,0,0
72,S4F_S5R,S4F_S5R.75,0,0
73,S4F_S5R,S4F_S5R.75,0,0
74,S4F_S5R,S4F_S5R.75,0,0
75,S4F_S5R,S4F_S5R.75,0,0
76,S4F_S5R,S4F_S5R.75,0,0
77,S4F_S5R,S4F_S5R.75,0,0
78,S4F_S5R,S4F_S5R.75,0,0
79,S4F_S5R,S4F_S5R.75,0,0
8,S4F_S5R,S4F_S5R.75,0,0
80,S4F_S5R,S4F_S5R.75,0,0
81,S4F_S5R,S4F_S5R.75,0,0
82,S4F_S5R,S4F_S5R.75,1,0.0112044817927171
84,S4F_S5R,S4F_S5R.75,0,0
85,S4F_S5R,S4F_S5R.75,0,0
87,S4F_S5R,S4F_S5R.75,0,0
90,S4F_S5R,S4F_S5R.75,0,0
91,S4F_S5R,S4F_S5R.75,0,0
92,S4F_S5R,S4F_S5R.75,0,0
93,S4F_S5R,S4F_S5R.75,0,0
95,S4F_S5R,S4F_S5R.75,0,0
10,S4F_S5R,S4F_S5R.76,0,0
12,S4F_S5R,S4F_S5R.76,0,0
13,S4F_S5R,S4F_S5R.76,0,0
15,S4F_S5R,S4F_S5R.76,0,0
16,S4F_S5R,S4F_S5R.76,0,0
17,S4F_S5R,S4F_S5R.76,0,0
18,S4F_S5R,S4F_S5R.76,0,0
19,S4F_S5R,S4F_S5R.76,0,0
2,S4F_S5R,S4F_S5R.76,0,0
20,S4F_S5R,S4F_S5R.76,0,0
21,S4F_S5R,S4F_S5R.76,0,0
23,S4F_S5R,S4F_S5R.76,0,0
24,S4F_S5R,S4F_S5R.76,0,0
25,S4F_S5R,S4F_S5R.76,0,0
26,S4F_S5R,S4F_S5R.76,0,0
27,S4F_S5R,S4F_S5R.76,0,0
28,S4F_S5R,S4F_S5R.76,0,0
29,S4F_S5R,S4F_S5R.76,0,0
30,S4F_S5R,S4F_S5R.76,0,0
31,S4F_S5R,S4F_S5R.76,4,0.0407414952128743
32,S4F_S5R,S4F_S5R.76,0,0
34,S4F_S5R,S4F_S5R.76,0,0
36,S4F_S5R,S4F_S5R.76,0,0
37,S4F_S5R,S4F_S5R.76,0,0
38,S4F_S5R,S4F_S5R.76,0,0
39,S4F_S5R,S4F_S5R.76,0,0
4,S4F_S5R,S4F_S5R.76,0,0
40,S4F_S5R,S4F_S5R.76,0,0
42,S4F_S5R,S4F_S5R.76,0,0
44,S4F_S5R,S4F_S5R.76,0,0
45,S4F_S5R,S4F_S5R.76,0,0
46,S4F_S5R,S4F_S5R.76,0,0
47,S4F_S5R,S4F_S5R.76,0,0
48,S4F_S5R,S4F_S5R.76,0,0
49,S4F_S5R,S4F_S5R.76,0,0
5,S4F_S5R,S4F_S5R.76,0,0
50,S4F_S5R,S4F_S5R.76,0,0
51,S4F_S5R,S4F_S5R.76,0,0
52,S4F_S5R,S4F_S5R.76,0,0
53,S4F_S5R,S4F_S5R.76,0,0
54,S4F_S5R,S4F_S5R.76,0,0
55,S4F_S5R,S4F_S5R.76,0,0
56,S4F_S5R,S4F_S5R.76,0,0
57,S4F_S5R,S4F_S5R.76,0,0
58,S4F_S5R,S4F_S5R.76,0,0
59,S4F_S5R,S4F_S5R.76,0,0
6,S4F_S5R,S4F_S5R.76,0,0
60,S4F_S5R,S4F_S5R.76,0,0
61,S4F_S5R,S4F_S5R.76,0,0
62,S4F_S5R,S4F_S5R.76,2,0.056274620146314
63,S4F_S5R,S4F_S5R.76,0,0
66,S4F_S5R,S4F_S5R.76,0,0
67,S4F_S5R,S4F_S5R.76,0,0
68,S4F_S5R,S4F_S5R.76,0,0
69,S4F_S5R,S4F_S5R.76,0,0
7,S4F_S5R,S4F_S5R.76,0,0
70,S4F_S5R,S4F_S5R.76,0,0
71,S4F_S5R,S4F_S5R.76,0,0
72,S4F_S5R,S4F_S5R.76,0,0
73,S4F_S5R,S4F_S5R.76,1,0.0269323996768112
74,S4F_S5R,S4F_S5R.76,0,0
75,S4F_S5R,S4F_S5R.76,0,0
76,S4F_S5R,S4F_S5R.76,0,0
77,S4F_S5R,S4F_S5R.76,0,0
78,S4F_S5R,S4F_S5R.76,0,0
79,S4F_S5R,S4F_S5R.76,0,0
8,S4F_S5R,S4F_S5R.76,0,0
80,S4F_S5R,S4F_S5R.76,0,0
81,S4F_S5R,S4F_S5R.76,0,0
82,S4F_S5R,S4F_S5R.76,1,0.0112044817927171
84,S4F_S5R,S4F_S5R.76,0,0
85,S4F_S5R,S4F_S5R.76,1,0.0138888888888889
87,S4F_S5R,S4F_S5R.76,0,0
90,S4F_S5R,S4F_S5R.76,0,0
91,S4F_S5R,S4F_S5R.76,0,0
92,S4F_S5R,S4F_S5R.76,0,0
93,S4F_S5R,S4F_S5R.76,0,0
95,S4F_S5R,S4F_S5R.76,0,0
10,S4F_S5R,S4F_S5R.77,0,0
12,S4F_S5R,S4F_S5R.77,0,0
13,S4F_S5R,S4F_S5R.77,0,0
15,S4F_S5R,S4F_S5R.77,0,0
16,S4F_S5R,S4F_S5R.77,0,0
17,S4F_S5R,S4F_S5R.77,0,0
18,S4F_S5R,S4F_S5R.77,0,0
