subject,PCR,uniqueseq,value,freq
95,MM2F_S3R,MM2F_S3R.30,41,0.472568003688336
10,MM2F_S3R,MM2F_S3R.31,0,0
12,MM2F_S3R,MM2F_S3R.31,0,0
13,MM2F_S3R,MM2F_S3R.31,0,0
15,MM2F_S3R,MM2F_S3R.31,0,0
16,MM2F_S3R,MM2F_S3R.31,0,0
17,MM2F_S3R,MM2F_S3R.31,0,0
18,MM2F_S3R,MM2F_S3R.31,0,0
19,MM2F_S3R,MM2F_S3R.31,0,0
2,MM2F_S3R,MM2F_S3R.31,0,0
20,MM2F_S3R,MM2F_S3R.31,0,0
21,MM2F_S3R,MM2F_S3R.31,0,0
23,MM2F_S3R,MM2F_S3R.31,0,0
24,MM2F_S3R,MM2F_S3R.31,0,0
25,MM2F_S3R,MM2F_S3R.31,0,0
26,MM2F_S3R,MM2F_S3R.31,0,0
27,MM2F_S3R,MM2F_S3R.31,0,0
28,MM2F_S3R,MM2F_S3R.31,0,0
29,MM2F_S3R,MM2F_S3R.31,0,0
30,MM2F_S3R,MM2F_S3R.31,0,0
31,MM2F_S3R,MM2F_S3R.31,0,0
32,MM2F_S3R,MM2F_S3R.31,0,0
34,MM2F_S3R,MM2F_S3R.31,0,0
36,MM2F_S3R,MM2F_S3R.31,0,0
37,MM2F_S3R,MM2F_S3R.31,0,0
38,MM2F_S3R,MM2F_S3R.31,0,0
39,MM2F_S3R,MM2F_S3R.31,0,0
4,MM2F_S3R,MM2F_S3R.31,0,0
40,MM2F_S3R,MM2F_S3R.31,0,0
42,MM2F_S3R,MM2F_S3R.31,0,0
44,MM2F_S3R,MM2F_S3R.31,0,0
45,MM2F_S3R,MM2F_S3R.31,0,0
46,MM2F_S3R,MM2F_S3R.31,59,0.735294117647059
47,MM2F_S3R,MM2F_S3R.31,0,0
48,MM2F_S3R,MM2F_S3R.31,0,0
49,MM2F_S3R,MM2F_S3R.31,0,0
5,MM2F_S3R,MM2F_S3R.31,0,0
50,MM2F_S3R,MM2F_S3R.31,0,0
51,MM2F_S3R,MM2F_S3R.31,0,0
52,MM2F_S3R,MM2F_S3R.31,0,0
53,MM2F_S3R,MM2F_S3R.31,0,0
54,MM2F_S3R,MM2F_S3R.31,0,0
55,MM2F_S3R,MM2F_S3R.31,0,0
56,MM2F_S3R,MM2F_S3R.31,41,0.794727660399302
57,MM2F_S3R,MM2F_S3R.31,0,0
58,MM2F_S3R,MM2F_S3R.31,46,0.708782742681048
59,MM2F_S3R,MM2F_S3R.31,0,0
6,MM2F_S3R,MM2F_S3R.31,0,0
60,MM2F_S3R,MM2F_S3R.31,0,0
61,MM2F_S3R,MM2F_S3R.31,0,0
62,MM2F_S3R,MM2F_S3R.31,0,0
63,MM2F_S3R,MM2F_S3R.31,50,0.846166864105602
66,MM2F_S3R,MM2F_S3R.31,0,0
67,MM2F_S3R,MM2F_S3R.31,0,0
68,MM2F_S3R,MM2F_S3R.31,39,0.609279800031245
69,MM2F_S3R,MM2F_S3R.31,0,0
7,MM2F_S3R,MM2F_S3R.31,64,0.573836635882722
70,MM2F_S3R,MM2F_S3R.31,83,0.793499043977055
71,MM2F_S3R,MM2F_S3R.31,65,0.711471103327496
72,MM2F_S3R,MM2F_S3R.31,0,0
73,MM2F_S3R,MM2F_S3R.31,0,0
74,MM2F_S3R,MM2F_S3R.31,0,0
75,MM2F_S3R,MM2F_S3R.31,0,0
76,MM2F_S3R,MM2F_S3R.31,0,0
77,MM2F_S3R,MM2F_S3R.31,0,0
78,MM2F_S3R,MM2F_S3R.31,73,0.754132231404959
79,MM2F_S3R,MM2F_S3R.31,0,0
8,MM2F_S3R,MM2F_S3R.31,0,0
80,MM2F_S3R,MM2F_S3R.31,0,0
81,MM2F_S3R,MM2F_S3R.31,0,0
82,MM2F_S3R,MM2F_S3R.31,0,0
84,MM2F_S3R,MM2F_S3R.31,0,0
85,MM2F_S3R,MM2F_S3R.31,0,0
87,MM2F_S3R,MM2F_S3R.31,0,0
90,MM2F_S3R,MM2F_S3R.31,0,0
91,MM2F_S3R,MM2F_S3R.31,0,0
92,MM2F_S3R,MM2F_S3R.31,0,0
93,MM2F_S3R,MM2F_S3R.31,55,0.697703919827477
95,MM2F_S3R,MM2F_S3R.31,0,0
10,MM2F_S3R,MM2F_S3R.32,0,0
12,MM2F_S3R,MM2F_S3R.32,0,0
13,MM2F_S3R,MM2F_S3R.32,78,0.735571482459449
15,MM2F_S3R,MM2F_S3R.32,0,0
16,MM2F_S3R,MM2F_S3R.32,0,0
17,MM2F_S3R,MM2F_S3R.32,0,0
18,MM2F_S3R,MM2F_S3R.32,159,0.656617798884989
19,MM2F_S3R,MM2F_S3R.32,0,0
2,MM2F_S3R,MM2F_S3R.32,0,0
20,MM2F_S3R,MM2F_S3R.32,0,0
21,MM2F_S3R,MM2F_S3R.32,0,0
23,MM2F_S3R,MM2F_S3R.32,0,0
24,MM2F_S3R,MM2F_S3R.32,0,0
25,MM2F_S3R,MM2F_S3R.32,0,0
26,MM2F_S3R,MM2F_S3R.32,0,0
27,MM2F_S3R,MM2F_S3R.32,0,0
28,MM2F_S3R,MM2F_S3R.32,0,0
29,MM2F_S3R,MM2F_S3R.32,0,0
30,MM2F_S3R,MM2F_S3R.32,0,0
31,MM2F_S3R,MM2F_S3R.32,0,0
32,MM2F_S3R,MM2F_S3R.32,0,0
34,MM2F_S3R,MM2F_S3R.32,0,0
36,MM2F_S3R,MM2F_S3R.32,0,0
37,MM2F_S3R,MM2F_S3R.32,0,0
38,MM2F_S3R,MM2F_S3R.32,0,0
39,MM2F_S3R,MM2F_S3R.32,0,0
4,MM2F_S3R,MM2F_S3R.32,0,0
40,MM2F_S3R,MM2F_S3R.32,0,0
42,MM2F_S3R,MM2F_S3R.32,44,0.617197362883995
44,MM2F_S3R,MM2F_S3R.32,0,0
45,MM2F_S3R,MM2F_S3R.32,63,0.704855672409935
46,MM2F_S3R,MM2F_S3R.32,0,0
47,MM2F_S3R,MM2F_S3R.32,0,0
48,MM2F_S3R,MM2F_S3R.32,0,0
49,MM2F_S3R,MM2F_S3R.32,0,0
5,MM2F_S3R,MM2F_S3R.32,0,0
50,MM2F_S3R,MM2F_S3R.32,0,0
51,MM2F_S3R,MM2F_S3R.32,0,0
52,MM2F_S3R,MM2F_S3R.32,0,0
53,MM2F_S3R,MM2F_S3R.32,0,0
54,MM2F_S3R,MM2F_S3R.32,38,0.816326530612245
55,MM2F_S3R,MM2F_S3R.32,0,0
56,MM2F_S3R,MM2F_S3R.32,0,0
57,MM2F_S3R,MM2F_S3R.32,0,0
58,MM2F_S3R,MM2F_S3R.32,0,0
59,MM2F_S3R,MM2F_S3R.32,46,0.856132514423972
6,MM2F_S3R,MM2F_S3R.32,0,0
60,MM2F_S3R,MM2F_S3R.32,0,0
61,MM2F_S3R,MM2F_S3R.32,105,0.867840317381602
62,MM2F_S3R,MM2F_S3R.32,0,0
63,MM2F_S3R,MM2F_S3R.32,0,0
66,MM2F_S3R,MM2F_S3R.32,0,0
67,MM2F_S3R,MM2F_S3R.32,0,0
68,MM2F_S3R,MM2F_S3R.32,0,0
69,MM2F_S3R,MM2F_S3R.32,0,0
7,MM2F_S3R,MM2F_S3R.32,0,0
70,MM2F_S3R,MM2F_S3R.32,0,0
71,MM2F_S3R,MM2F_S3R.32,0,0
72,MM2F_S3R,MM2F_S3R.32,0,0
73,MM2F_S3R,MM2F_S3R.32,0,0
74,MM2F_S3R,MM2F_S3R.32,0,0
75,MM2F_S3R,MM2F_S3R.32,0,0
76,MM2F_S3R,MM2F_S3R.32,0,0
77,MM2F_S3R,MM2F_S3R.32,0,0
78,MM2F_S3R,MM2F_S3R.32,0,0
79,MM2F_S3R,MM2F_S3R.32,0,0
8,MM2F_S3R,MM2F_S3R.32,0,0
80,MM2F_S3R,MM2F_S3R.32,0,0
81,MM2F_S3R,MM2F_S3R.32,0,0
82,MM2F_S3R,MM2F_S3R.32,0,0
84,MM2F_S3R,MM2F_S3R.32,0,0
85,MM2F_S3R,MM2F_S3R.32,0,0
87,MM2F_S3R,MM2F_S3R.32,0,0
90,MM2F_S3R,MM2F_S3R.32,0,0
91,MM2F_S3R,MM2F_S3R.32,0,0
92,MM2F_S3R,MM2F_S3R.32,0,0
93,MM2F_S3R,MM2F_S3R.32,0,0
95,MM2F_S3R,MM2F_S3R.32,0,0
10,MM2F_S3R,MM2F_S3R.33,0,0
12,MM2F_S3R,MM2F_S3R.33,0,0
13,MM2F_S3R,MM2F_S3R.33,0,0
15,MM2F_S3R,MM2F_S3R.33,0,0
16,MM2F_S3R,MM2F_S3R.33,0,0
17,MM2F_S3R,MM2F_S3R.33,0,0
18,MM2F_S3R,MM2F_S3R.33,0,0
19,MM2F_S3R,MM2F_S3R.33,0,0
2,MM2F_S3R,MM2F_S3R.33,52,0.901213171577123
20,MM2F_S3R,MM2F_S3R.33,0,0
21,MM2F_S3R,MM2F_S3R.33,0,0
23,MM2F_S3R,MM2F_S3R.33,0,0
24,MM2F_S3R,MM2F_S3R.33,0,0
25,MM2F_S3R,MM2F_S3R.33,0,0
26,MM2F_S3R,MM2F_S3R.33,0,0
27,MM2F_S3R,MM2F_S3R.33,55,0.620697438212392
28,MM2F_S3R,MM2F_S3R.33,0,0
29,MM2F_S3R,MM2F_S3R.33,0,0
30,MM2F_S3R,MM2F_S3R.33,0,0
31,MM2F_S3R,MM2F_S3R.33,0,0
32,MM2F_S3R,MM2F_S3R.33,0,0
34,MM2F_S3R,MM2F_S3R.33,107,0.659882824545174
36,MM2F_S3R,MM2F_S3R.33,0,0
37,MM2F_S3R,MM2F_S3R.33,0,0
38,MM2F_S3R,MM2F_S3R.33,0,0
39,MM2F_S3R,MM2F_S3R.33,0,0
4,MM2F_S3R,MM2F_S3R.33,161,0.726141078838174
40,MM2F_S3R,MM2F_S3R.33,0,0
42,MM2F_S3R,MM2F_S3R.33,0,0
44,MM2F_S3R,MM2F_S3R.33,0,0
45,MM2F_S3R,MM2F_S3R.33,0,0
46,MM2F_S3R,MM2F_S3R.33,0,0
47,MM2F_S3R,MM2F_S3R.33,0,0
48,MM2F_S3R,MM2F_S3R.33,0,0
49,MM2F_S3R,MM2F_S3R.33,0,0
5,MM2F_S3R,MM2F_S3R.33,0,0
50,MM2F_S3R,MM2F_S3R.33,0,0
51,MM2F_S3R,MM2F_S3R.33,0,0
52,MM2F_S3R,MM2F_S3R.33,0,0
53,MM2F_S3R,MM2F_S3R.33,0,0
54,MM2F_S3R,MM2F_S3R.33,0,0
55,MM2F_S3R,MM2F_S3R.33,0,0
56,MM2F_S3R,MM2F_S3R.33,0,0
57,MM2F_S3R,MM2F_S3R.33,0,0
58,MM2F_S3R,MM2F_S3R.33,0,0
59,MM2F_S3R,MM2F_S3R.33,0,0
6,MM2F_S3R,MM2F_S3R.33,32,0.719748088169141
60,MM2F_S3R,MM2F_S3R.33,0,0
61,MM2F_S3R,MM2F_S3R.33,0,0
62,MM2F_S3R,MM2F_S3R.33,0,0
63,MM2F_S3R,MM2F_S3R.33,0,0
66,MM2F_S3R,MM2F_S3R.33,0,0
67,MM2F_S3R,MM2F_S3R.33,0,0
68,MM2F_S3R,MM2F_S3R.33,0,0
69,MM2F_S3R,MM2F_S3R.33,0,0
7,MM2F_S3R,MM2F_S3R.33,0,0
70,MM2F_S3R,MM2F_S3R.33,0,0
71,MM2F_S3R,MM2F_S3R.33,0,0
72,MM2F_S3R,MM2F_S3R.33,0,0
73,MM2F_S3R,MM2F_S3R.33,0,0
74,MM2F_S3R,MM2F_S3R.33,0,0
75,MM2F_S3R,MM2F_S3R.33,0,0
76,MM2F_S3R,MM2F_S3R.33,0,0
77,MM2F_S3R,MM2F_S3R.33,0,0
78,MM2F_S3R,MM2F_S3R.33,0,0
79,MM2F_S3R,MM2F_S3R.33,0,0
8,MM2F_S3R,MM2F_S3R.33,0,0
80,MM2F_S3R,MM2F_S3R.33,0,0
81,MM2F_S3R,MM2F_S3R.33,0,0
82,MM2F_S3R,MM2F_S3R.33,0,0
84,MM2F_S3R,MM2F_S3R.33,0,0
85,MM2F_S3R,MM2F_S3R.33,0,0
87,MM2F_S3R,MM2F_S3R.33,0,0
90,MM2F_S3R,MM2F_S3R.33,0,0
91,MM2F_S3R,MM2F_S3R.33,0,0
92,MM2F_S3R,MM2F_S3R.33,0,0
93,MM2F_S3R,MM2F_S3R.33,0,0
95,MM2F_S3R,MM2F_S3R.33,0,0
10,MM2F_S3R,MM2F_S3R.34,0,0
12,MM2F_S3R,MM2F_S3R.34,0,0
13,MM2F_S3R,MM2F_S3R.34,0,0
15,MM2F_S3R,MM2F_S3R.34,0,0
16,MM2F_S3R,MM2F_S3R.34,0,0
17,MM2F_S3R,MM2F_S3R.34,0,0
18,MM2F_S3R,MM2F_S3R.34,0,0
19,MM2F_S3R,MM2F_S3R.34,0,0
2,MM2F_S3R,MM2F_S3R.34,0,0
20,MM2F_S3R,MM2F_S3R.34,76,0.607611128877518
21,MM2F_S3R,MM2F_S3R.34,0,0
23,MM2F_S3R,MM2F_S3R.34,0,0
24,MM2F_S3R,MM2F_S3R.34,0,0
25,MM2F_S3R,MM2F_S3R.34,0,0
26,MM2F_S3R,MM2F_S3R.34,0,0
27,MM2F_S3R,MM2F_S3R.34,0,0
28,MM2F_S3R,MM2F_S3R.34,0,0
29,MM2F_S3R,MM2F_S3R.34,0,0
30,MM2F_S3R,MM2F_S3R.34,0,0
31,MM2F_S3R,MM2F_S3R.34,0,0
32,MM2F_S3R,MM2F_S3R.34,0,0
34,MM2F_S3R,MM2F_S3R.34,0,0
36,MM2F_S3R,MM2F_S3R.34,0,0
37,MM2F_S3R,MM2F_S3R.34,0,0
38,MM2F_S3R,MM2F_S3R.34,0,0
39,MM2F_S3R,MM2F_S3R.34,0,0
4,MM2F_S3R,MM2F_S3R.34,0,0
40,MM2F_S3R,MM2F_S3R.34,0,0
42,MM2F_S3R,MM2F_S3R.34,0,0
44,MM2F_S3R,MM2F_S3R.34,0,0
45,MM2F_S3R,MM2F_S3R.34,0,0
46,MM2F_S3R,MM2F_S3R.34,0,0
47,MM2F_S3R,MM2F_S3R.34,0,0
48,MM2F_S3R,MM2F_S3R.34,0,0
49,MM2F_S3R,MM2F_S3R.34,0,0
5,MM2F_S3R,MM2F_S3R.34,56,0.620292423571112
50,MM2F_S3R,MM2F_S3R.34,0,0
51,MM2F_S3R,MM2F_S3R.34,0,0
52,MM2F_S3R,MM2F_S3R.34,0,0
53,MM2F_S3R,MM2F_S3R.34,0,0
54,MM2F_S3R,MM2F_S3R.34,0,0
55,MM2F_S3R,MM2F_S3R.34,0,0
56,MM2F_S3R,MM2F_S3R.34,0,0
57,MM2F_S3R,MM2F_S3R.34,0,0
58,MM2F_S3R,MM2F_S3R.34,0,0
59,MM2F_S3R,MM2F_S3R.34,0,0
6,MM2F_S3R,MM2F_S3R.34,0,0
60,MM2F_S3R,MM2F_S3R.34,0,0
61,MM2F_S3R,MM2F_S3R.34,0,0
62,MM2F_S3R,MM2F_S3R.34,0,0
63,MM2F_S3R,MM2F_S3R.34,0,0
66,MM2F_S3R,MM2F_S3R.34,0,0
67,MM2F_S3R,MM2F_S3R.34,89,0.699960676366496
68,MM2F_S3R,MM2F_S3R.34,0,0
69,MM2F_S3R,MM2F_S3R.34,0,0
7,MM2F_S3R,MM2F_S3R.34,0,0
70,MM2F_S3R,MM2F_S3R.34,0,0
71,MM2F_S3R,MM2F_S3R.34,0,0
72,MM2F_S3R,MM2F_S3R.34,40,0.60033018159988
73,MM2F_S3R,MM2F_S3R.34,0,0
74,MM2F_S3R,MM2F_S3R.34,0,0
75,MM2F_S3R,MM2F_S3R.34,0,0
76,MM2F_S3R,MM2F_S3R.34,0,0
77,MM2F_S3R,MM2F_S3R.34,0,0
78,MM2F_S3R,MM2F_S3R.34,0,0
79,MM2F_S3R,MM2F_S3R.34,0,0
8,MM2F_S3R,MM2F_S3R.34,0,0
80,MM2F_S3R,MM2F_S3R.34,0,0
81,MM2F_S3R,MM2F_S3R.34,0,0
82,MM2F_S3R,MM2F_S3R.34,0,0
84,MM2F_S3R,MM2F_S3R.34,0,0
85,MM2F_S3R,MM2F_S3R.34,0,0
87,MM2F_S3R,MM2F_S3R.34,0,0
90,MM2F_S3R,MM2F_S3R.34,0,0
91,MM2F_S3R,MM2F_S3R.34,0,0
92,MM2F_S3R,MM2F_S3R.34,59,1.58134548378451
93,MM2F_S3R,MM2F_S3R.34,0,0
95,MM2F_S3R,MM2F_S3R.34,0,0
10,MM2F_S3R,MM2F_S3R.35,0,0
12,MM2F_S3R,MM2F_S3R.35,0,0
13,MM2F_S3R,MM2F_S3R.35,0,0
15,MM2F_S3R,MM2F_S3R.35,0,0
16,MM2F_S3R,MM2F_S3R.35,0,0
17,MM2F_S3R,MM2F_S3R.35,0,0
18,MM2F_S3R,MM2F_S3R.35,0,0
19,MM2F_S3R,MM2F_S3R.35,0,0
2,MM2F_S3R,MM2F_S3R.35,0,0
20,MM2F_S3R,MM2F_S3R.35,0,0
21,MM2F_S3R,MM2F_S3R.35,0,0
23,MM2F_S3R,MM2F_S3R.35,0,0
24,MM2F_S3R,MM2F_S3R.35,0,0
25,MM2F_S3R,MM2F_S3R.35,0,0
26,MM2F_S3R,MM2F_S3R.35,0,0
27,MM2F_S3R,MM2F_S3R.35,0,0
28,MM2F_S3R,MM2F_S3R.35,0,0
29,MM2F_S3R,MM2F_S3R.35,0,0
30,MM2F_S3R,MM2F_S3R.35,0,0
31,MM2F_S3R,MM2F_S3R.35,0,0
32,MM2F_S3R,MM2F_S3R.35,0,0
34,MM2F_S3R,MM2F_S3R.35,0,0
36,MM2F_S3R,MM2F_S3R.35,0,0
37,MM2F_S3R,MM2F_S3R.35,0,0
38,MM2F_S3R,MM2F_S3R.35,0,0
39,MM2F_S3R,MM2F_S3R.35,0,0
4,MM2F_S3R,MM2F_S3R.35,0,0
40,MM2F_S3R,MM2F_S3R.35,0,0
42,MM2F_S3R,MM2F_S3R.35,0,0
44,MM2F_S3R,MM2F_S3R.35,43,0.633284241531664
45,MM2F_S3R,MM2F_S3R.35,0,0
46,MM2F_S3R,MM2F_S3R.35,0,0
47,MM2F_S3R,MM2F_S3R.35,0,0
48,MM2F_S3R,MM2F_S3R.35,0,0
49,MM2F_S3R,MM2F_S3R.35,0,0
5,MM2F_S3R,MM2F_S3R.35,0,0
50,MM2F_S3R,MM2F_S3R.35,0,0
51,MM2F_S3R,MM2F_S3R.35,0,0
52,MM2F_S3R,MM2F_S3R.35,0,0
53,MM2F_S3R,MM2F_S3R.35,0,0
54,MM2F_S3R,MM2F_S3R.35,0,0
55,MM2F_S3R,MM2F_S3R.35,37,0.704761904761905
56,MM2F_S3R,MM2F_S3R.35,0,0
57,MM2F_S3R,MM2F_S3R.35,0,0
58,MM2F_S3R,MM2F_S3R.35,0,0
59,MM2F_S3R,MM2F_S3R.35,0,0
6,MM2F_S3R,MM2F_S3R.35,0,0
60,MM2F_S3R,MM2F_S3R.35,0,0
61,MM2F_S3R,MM2F_S3R.35,85,0.702537399785106
62,MM2F_S3R,MM2F_S3R.35,0,0
63,MM2F_S3R,MM2F_S3R.35,0,0
66,MM2F_S3R,MM2F_S3R.35,0,0
67,MM2F_S3R,MM2F_S3R.35,0,0
68,MM2F_S3R,MM2F_S3R.35,0,0
69,MM2F_S3R,MM2F_S3R.35,0,0
7,MM2F_S3R,MM2F_S3R.35,0,0
70,MM2F_S3R,MM2F_S3R.35,0,0
71,MM2F_S3R,MM2F_S3R.35,0,0
72,MM2F_S3R,MM2F_S3R.35,0,0
73,MM2F_S3R,MM2F_S3R.35,0,0
74,MM2F_S3R,MM2F_S3R.35,0,0
75,MM2F_S3R,MM2F_S3R.35,0,0
76,MM2F_S3R,MM2F_S3R.35,0,0
77,MM2F_S3R,MM2F_S3R.35,0,0
78,MM2F_S3R,MM2F_S3R.35,0,0
79,MM2F_S3R,MM2F_S3R.35,0,0
8,MM2F_S3R,MM2F_S3R.35,0,0
80,MM2F_S3R,MM2F_S3R.35,90,0.642948992713245
81,MM2F_S3R,MM2F_S3R.35,0,0
82,MM2F_S3R,MM2F_S3R.35,0,0
84,MM2F_S3R,MM2F_S3R.35,0,0
85,MM2F_S3R,MM2F_S3R.35,0,0
87,MM2F_S3R,MM2F_S3R.35,0,0
90,MM2F_S3R,MM2F_S3R.35,0,0
91,MM2F_S3R,MM2F_S3R.35,0,0
92,MM2F_S3R,MM2F_S3R.35,0,0
93,MM2F_S3R,MM2F_S3R.35,0,0
95,MM2F_S3R,MM2F_S3R.35,0,0
10,MM2F_S3R,MM2F_S3R.36,0,0
12,MM2F_S3R,MM2F_S3R.36,0,0
13,MM2F_S3R,MM2F_S3R.36,0,0
15,MM2F_S3R,MM2F_S3R.36,0,0
16,MM2F_S3R,MM2F_S3R.36,0,0
17,MM2F_S3R,MM2F_S3R.36,0,0
18,MM2F_S3R,MM2F_S3R.36,0,0
19,MM2F_S3R,MM2F_S3R.36,0,0
2,MM2F_S3R,MM2F_S3R.36,0,0
20,MM2F_S3R,MM2F_S3R.36,0,0
21,MM2F_S3R,MM2F_S3R.36,0,0
23,MM2F_S3R,MM2F_S3R.36,0,0
24,MM2F_S3R,MM2F_S3R.36,73,1.45129224652087
25,MM2F_S3R,MM2F_S3R.36,0,0
26,MM2F_S3R,MM2F_S3R.36,0,0
27,MM2F_S3R,MM2F_S3R.36,0,0
28,MM2F_S3R,MM2F_S3R.36,0,0
29,MM2F_S3R,MM2F_S3R.36,0,0
30,MM2F_S3R,MM2F_S3R.36,0,0
31,MM2F_S3R,MM2F_S3R.36,0,0
32,MM2F_S3R,MM2F_S3R.36,0,0
34,MM2F_S3R,MM2F_S3R.36,0,0
36,MM2F_S3R,MM2F_S3R.36,0,0
37,MM2F_S3R,MM2F_S3R.36,0,0
38,MM2F_S3R,MM2F_S3R.36,0,0
39,MM2F_S3R,MM2F_S3R.36,0,0
4,MM2F_S3R,MM2F_S3R.36,0,0
40,MM2F_S3R,MM2F_S3R.36,0,0
42,MM2F_S3R,MM2F_S3R.36,0,0
44,MM2F_S3R,MM2F_S3R.36,0,0
45,MM2F_S3R,MM2F_S3R.36,0,0
46,MM2F_S3R,MM2F_S3R.36,0,0
47,MM2F_S3R,MM2F_S3R.36,0,0
48,MM2F_S3R,MM2F_S3R.36,0,0
49,MM2F_S3R,MM2F_S3R.36,0,0
5,MM2F_S3R,MM2F_S3R.36,0,0
50,MM2F_S3R,MM2F_S3R.36,0,0
51,MM2F_S3R,MM2F_S3R.36,0,0
52,MM2F_S3R,MM2F_S3R.36,0,0
53,MM2F_S3R,MM2F_S3R.36,0,0
54,MM2F_S3R,MM2F_S3R.36,0,0
55,MM2F_S3R,MM2F_S3R.36,0,0
56,MM2F_S3R,MM2F_S3R.36,0,0
57,MM2F_S3R,MM2F_S3R.36,0,0
58,MM2F_S3R,MM2F_S3R.36,0,0
59,MM2F_S3R,MM2F_S3R.36,0,0
6,MM2F_S3R,MM2F_S3R.36,0,0
60,MM2F_S3R,MM2F_S3R.36,0,0
61,MM2F_S3R,MM2F_S3R.36,0,0
62,MM2F_S3R,MM2F_S3R.36,0,0
63,MM2F_S3R,MM2F_S3R.36,0,0
66,MM2F_S3R,MM2F_S3R.36,0,0
67,MM2F_S3R,MM2F_S3R.36,0,0
68,MM2F_S3R,MM2F_S3R.36,0,0
69,MM2F_S3R,MM2F_S3R.36,0,0
7,MM2F_S3R,MM2F_S3R.36,0,0
70,MM2F_S3R,MM2F_S3R.36,0,0
71,MM2F_S3R,MM2F_S3R.36,0,0
72,MM2F_S3R,MM2F_S3R.36,0,0
73,MM2F_S3R,MM2F_S3R.36,0,0
74,MM2F_S3R,MM2F_S3R.36,0,0
75,MM2F_S3R,MM2F_S3R.36,0,0
76,MM2F_S3R,MM2F_S3R.36,0,0
77,MM2F_S3R,MM2F_S3R.36,0,0
78,MM2F_S3R,MM2F_S3R.36,0,0
79,MM2F_S3R,MM2F_S3R.36,0,0
8,MM2F_S3R,MM2F_S3R.36,0,0
80,MM2F_S3R,MM2F_S3R.36,0,0
81,MM2F_S3R,MM2F_S3R.36,0,0
82,MM2F_S3R,MM2F_S3R.36,0,0
84,MM2F_S3R,MM2F_S3R.36,0,0
85,MM2F_S3R,MM2F_S3R.36,64,0.503065555730231
87,MM2F_S3R,MM2F_S3R.36,0,0
90,MM2F_S3R,MM2F_S3R.36,0,0
91,MM2F_S3R,MM2F_S3R.36,45,0.477352285987058
92,MM2F_S3R,MM2F_S3R.36,0,0
93,MM2F_S3R,MM2F_S3R.36,0,0
95,MM2F_S3R,MM2F_S3R.36,0,0
10,MM2F_S3R,MM2F_S3R.37,0,0
12,MM2F_S3R,MM2F_S3R.37,0,0
13,MM2F_S3R,MM2F_S3R.37,0,0
15,MM2F_S3R,MM2F_S3R.37,0,0
16,MM2F_S3R,MM2F_S3R.37,0,0
17,MM2F_S3R,MM2F_S3R.37,0,0
18,MM2F_S3R,MM2F_S3R.37,247,1.02002890770184
19,MM2F_S3R,MM2F_S3R.37,0,0
2,MM2F_S3R,MM2F_S3R.37,0,0
20,MM2F_S3R,MM2F_S3R.37,0,0
21,MM2F_S3R,MM2F_S3R.37,0,0
23,MM2F_S3R,MM2F_S3R.37,0,0
24,MM2F_S3R,MM2F_S3R.37,0,0
25,MM2F_S3R,MM2F_S3R.37,0,0
26,MM2F_S3R,MM2F_S3R.37,0,0
27,MM2F_S3R,MM2F_S3R.37,0,0
28,MM2F_S3R,MM2F_S3R.37,0,0
29,MM2F_S3R,MM2F_S3R.37,0,0
30,MM2F_S3R,MM2F_S3R.37,0,0
31,MM2F_S3R,MM2F_S3R.37,0,0
32,MM2F_S3R,MM2F_S3R.37,0,0
34,MM2F_S3R,MM2F_S3R.37,0,0
36,MM2F_S3R,MM2F_S3R.37,0,0
37,MM2F_S3R,MM2F_S3R.37,0,0
38,MM2F_S3R,MM2F_S3R.37,0,0
39,MM2F_S3R,MM2F_S3R.37,0,0
4,MM2F_S3R,MM2F_S3R.37,0,0
40,MM2F_S3R,MM2F_S3R.37,0,0
42,MM2F_S3R,MM2F_S3R.37,0,0
44,MM2F_S3R,MM2F_S3R.37,0,0
45,MM2F_S3R,MM2F_S3R.37,14,0.156634593868874
46,MM2F_S3R,MM2F_S3R.37,0,0
47,MM2F_S3R,MM2F_S3R.37,0,0
48,MM2F_S3R,MM2F_S3R.37,0,0
49,MM2F_S3R,MM2F_S3R.37,0,0
5,MM2F_S3R,MM2F_S3R.37,0,0
50,MM2F_S3R,MM2F_S3R.37,0,0
51,MM2F_S3R,MM2F_S3R.37,0,0
52,MM2F_S3R,MM2F_S3R.37,0,0
53,MM2F_S3R,MM2F_S3R.37,0,0
54,MM2F_S3R,MM2F_S3R.37,5,0.107411385606874
55,MM2F_S3R,MM2F_S3R.37,0,0
56,MM2F_S3R,MM2F_S3R.37,0,0
57,MM2F_S3R,MM2F_S3R.37,0,0
58,MM2F_S3R,MM2F_S3R.37,0,0
59,MM2F_S3R,MM2F_S3R.37,0,0
6,MM2F_S3R,MM2F_S3R.37,0,0
60,MM2F_S3R,MM2F_S3R.37,0,0
61,MM2F_S3R,MM2F_S3R.37,22,0.181833209356145
62,MM2F_S3R,MM2F_S3R.37,0,0
63,MM2F_S3R,MM2F_S3R.37,0,0
66,MM2F_S3R,MM2F_S3R.37,0,0
67,MM2F_S3R,MM2F_S3R.37,0,0
68,MM2F_S3R,MM2F_S3R.37,0,0
69,MM2F_S3R,MM2F_S3R.37,0,0
7,MM2F_S3R,MM2F_S3R.37,0,0
70,MM2F_S3R,MM2F_S3R.37,0,0
71,MM2F_S3R,MM2F_S3R.37,0,0
72,MM2F_S3R,MM2F_S3R.37,0,0
